,RESDATE,RESCOL,BIDCITY,MONTH,PSTALP,BSTATUS,FAILMON,PO_COST,COST21,BSTATDT,COST20,TERMDATE,BIDNAME,RESTYPE_II,FAILDATE,RESTYPE1,CHCLASS1,FSL_PROG,BRCERT,CERT,BRDOCKET,COST07,COST08,COST09,L_REPDTE,FRAUD,COST03,COST04,COST05,COST06,RSSDID,COMMENTS,BIDCERT,COSTMOSTRECENTASOF,QBRASSET,URL,RESLOS,MONTHTXT,QBFASSET,QBFEQ,TXHC,QBREQ,COST00,COST01,BIDDOCK,COST02,COST18,COST19,RESCOST,ATFIN,COST14,COST15,COST16,COST17,CITY,R_UPDATE,FAILTXT,COST10,COST98,COST11,COST99,COST12,COST13,COST95,DAY,COST96,COST97,QBFDEP,CLOSCD,FIN2,RESEQ,RESTYPE,CITYST,RESDEP,RESPUT,PTRDATE,COSTMOSTRECENT,FAILDAY,INCTDT,TERMI,FAILYR,DOCKET,RESABAL,RESTYPE_OLD,BANKNO,RESPASS,SAVR,NAME,LOSSSHARE,FAILQTR,tagpal,BRDATE,BIDSTATE,CROSSS,OBA,COST,UNINSDEP,RESASSET,difal,CHCLASS,FUND,RESADJ,FIN,QBRDEP,CROSS,ID,REGION
1978,,,,3,ND,,,,,,0,,,,3/18/1939,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Mar,61.0,,,,0,0,,0,,,,,,,,,BREMEN,,3/18/1939,0,0,0,0,0,0,0,18,0,0,28.0,,,,FAILURE,"BREMEN, ND",,,,,3/18/2022,,,1939,,,PO,,,BIF,STATE BANK OF BREMEN,,,,,,,,,,,,NM,1,,0,,,278,Midwest
1979,5/30/1991,31825,NONE,,TX,I,5,62867,63199,5/1/1995,63199,,PAYOUT,,5/25/1990,PO,SL,,33056,31726.0,8812,64430,64429,64430,3/31/1990,,64573,64570,64555,64555,113870,,,30-Nov-22,127005,na,41127,,127005.0,-12985,,-12985,64607,64586,,64581,63199,63199,62867,,63199,63199,63199,63199,ELGIN,1/31/2022,,63199,64684,63199,64654,63199,63199,64649.1506,,64847.05346,64847,113909.0,PONNN,7296,-358.8,FAILURE,"ELGIN, TX",89812.72095,0,5/25/1990,63199,,5/30/1991,,1990,7387,0,,8816,0,RTC,REMINGTON FEDERAL SAVINGS ASSOC.,0,2,,5/25/1990,NA,,0,63199.0,,72951.90151,,SL,2,0,7296,113909,,2780,South
1980,11/9/1990,12570,EAST MOLINE,,IL,I,5,159,-433,6/1/2007,-433,4/1/2007,METROBANK,,5/25/1990,IDT,SL,,31938,31938.0,7626,-433,-433,-433,3/31/1990,,-433,-433,-433,-433,861377,,12099,30-Nov-22,22853,na,615,,22853.0,617,,617,-433,-433,,-433,-433,-433,0,,-433,-433,-433,-433,SILVIS,1/31/2022,,-433,-433,-433,-433,-433,-433,-432.7098,,-432.7098,-433,20859.0,DTNNN,7217,0,FAILURE,"SILVIS, IL",18206.32999,12630,,-433,,11/9/1990,T,1990,7626,0,,8888,19175.59937,RTC,"BANK USA, FEDERAL ASSOCIATION",0,2,,5/25/1990,IL,,0,-433.0,,19731.01022,,SL,2,0,7217,20859,,2781,Midwest
1981,9/20/1991,714273,NONE,,FL,I,5,539391,446120,12/1/2001,446120,11/1/2001,BRANCH SALE,PO,5/25/1990,PI,SL,,33095,32056.0,8867,468397,468391,468404,3/31/1990,,470281,470238,470048,470048,728274,,24398,30-Nov-22,1613793,na,230501,,1613793.0,-59847,,-59847,471678,470448,,470390,446120,446120,538034,,446120,446120,446120,446120,ORLANDO,1/31/2022,,446120,478201,446120,478135,446120,446120,493305.0894,,491973.5874,491974,1375875.0,PANNN,2101,-98.05304,FAILURE,"ORLANDO, FL",1553517.4925,1003,6/29/1990,446120,,9/20/1991,T,1990,7796,0,,8886,16513.47712,RTC,AMERICAN PIONEER SAVINGS BANK,0,2,,5/25/1990,NA,,0,446120.0,,964525.5698,,SL,2,-4242,2101,1375875,,2782,South
1982,5/31/1990,28839,DALLAS,,TX,I,5,,11189,4/1/1999,11189,10/1/1998,NCNB TEXAS NATIONAL BANK,,5/31/1990,PA,N,,,1193.0,,11189,11189,11189,3/31/1990,,11189,11189,11189,11189,962751,,27306,30-Nov-22,107169,na,22205,,107169.0,-1699,0,-1699,11189,11189,,11189,11189,11189,,,11189,11189,11189,11189,HUNTSVILLE,1/31/2022,,11189,11189,11189,11189,11189,11189,11323.1386,,11172.32561,11127,107969.0,PANNN,4208,-0.1,FAILURE,"HUNTSVILLE, TX",104367.24203,-26,,11189,,5/31/1990,T,1990,,0,,,88364.43058,BIF,THE HUNTSVILLE NATIONAL BANK,0,2,,,TX,,0,11189.0,,111826.31223,,N,1,509,4208,107969,0,2783,South
1983,5/31/1990,9277,LOS ANGELES,,CA,I,5,,3435,12/1/1993,3435,2/1/1993,"MID CITY BANK, NATIONAL ASS",,5/31/1990,PA,N,,,23499.0,,3435,3435,3435,3/31/1990,,3435,3435,3435,3435,886969,,24452,30-Nov-22,24752,na,5683,,24752.0,85,0,85,3435,3435,,3435,3435,3435,,,3435,3435,3435,3435,LOS ANGELES,1/31/2022,,3435,3435,3435,3435,3435,3435,3435.3035,,3435.303,3435,23915.0,PANNN,4210,3259.90377,FAILURE,"LOS ANGELES, CA",20839.59392,-164,,3435,,5/31/1990,T,1990,,0,,,19942.7658,BIF,"THE WILSHIRE BANK, NATIONAL ASSOC",0,2,,,CA,,0,3435.0,,22817.74991,,N,1,-900,4210,23915,0,2784,West
1984,5/31/1990,251,DENVER,,CO,I,5,,1677,1/2/1994,1677,7/1/1993,COLONIAL NATIONAL BANK,,5/31/1990,PA,N,,,25909.0,,1677,1677,1677,3/31/1990,,1677,1677,1677,1677,856056,,24094,30-Nov-22,9203,na,274,,9203.0,3,0,3,1677,1677,,1677,1677,1677,,,1677,1677,1677,1677,DENVER,1/31/2022,,1677,1677,1677,1677,1677,1677,1676.6472,,1676.647,1677,8860.0,TANNN,4209,-0.001,FAILURE,"DENVER, CO",8602.43387,0,,1677,,5/31/1990,T,1990,,0,,,8700.07351,BIF,ROCKY MOUNTAIN NATIONAL BANK,0,2,,,CO,,0,1677.0,,9225.11762,,N,1,0,4209,8860,0,2785,West
1985,6/1/1990,229122,BURLINGTON,,MA,I,6,,94699,1/1/2002,94699,12/1/2001,BAYBANK MIDDLESEX,,6/1/1990,PA,N,,,2614.0,,94699,94699,94699,3/31/1990,,94699,94699,94699,94699,878508,,23564,30-Nov-22,461659,na,178698,,461659.0,-3489,0,-3489,94603,94699,,94699,94699,94699,,,94699,94699,94699,94699,MILFORD,1/31/2022,,94699,95154,94699,94751,94699,94699,102042.5052,,100812.9494,96310,436259.0,PANNN,4211,1.42751,FAILURE,"MILFORD, MA",429035.83801,-209,,94699,,6/1/1990,T,1990,,0,,,85962.28633,BIF,THE HOME NATIONAL BANK OF MILFORD,0,2,,,MA,,0,94699.0,,467896.10615,,N,1,23063,4211,436259,0,2786,Northeast
1986,6/1/1990,29121,DALLAS,,TX,I,6,,10430,4/1/1998,10430,7/1/1997,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,3410.0,,10430,10430,10430,3/31/1990,,10430,10430,10430,10430,864967,,27306,30-Nov-22,118358,na,19132,,118358.0,-9704,0,-9704,10430,10430,,10430,10430,10430,,,10430,10430,10430,10430,CORPUS CHRISTI,1/31/2022,,10430,10430,10430,10430,10430,10430,9051.6987,,10435.57396,10430,126492.0,PANNN,4214,5.11461,FAILURE,"CORPUS CHRISTI, TX",114475.38256,263,,10430,,6/1/1990,T,1990,,0,,,63389.89141,BIF,"NBC BANK- SOUTH TEXAS, NATIONAL",0,2,,,TX,,0,10430.0,,115819.04455,,N,1,-21828,4214,126492,0,2787,South
1987,6/1/1990,387216,DALLAS,,TX,I,6,,66106,2/1/2000,66106,11/1/1999,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,5512.0,,66106,66106,66106,3/31/1990,,66106,66106,66106,66106,758066,,27306,30-Nov-22,938232,na,172825,,938232.0,-98072,0,-98072,66106,66106,,66106,66106,66106,,,66106,66106,66106,66106,SAN ANTONIO,1/31/2022,,66106,66872,66106,66098,66106,66106,71545.2454,,67074.03484,66908,877566.0,PANNN,4218,3.64952,FAILURE,"SAN ANTONIO, TX",774088.5583,5084,,66106,,6/1/1990,T,1990,,0,,,619070.51495,BIF,"NBC BANK-SAN ANTONIO, NATIONAL ASSOC",0,2,,,TX,,0,66106.0,,893305.2508,,N,1,16994,4218,877566,0,2788,South
1988,6/1/1990,23331,DALLAS,,TX,I,6,,5647,4/1/1998,5647,10/1/1997,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,5524.0,,5647,5647,5647,3/31/1990,,5647,5647,5647,5647,584863,,27306,30-Nov-22,63757,na,15617,,63757.0,-5599,0,-5599,5647,5647,,5647,5647,5647,,,5647,5647,5647,5647,SEGUIN,1/31/2022,,5647,5647,5647,5647,5647,5647,5238.7055,,6226.57073,5647,68258.0,PANNN,4219,709.52473,FAILURE,"SEGUIN, TX",62740.92226,141,,5647,,6/1/1990,T,1990,,0,,,38839.17085,BIF,"NBC BANK-SEGUIN, NATIONAL ASSOC",0,2,,,TX,,0,5647.0,,67379.35258,,N,1,-6597,4219,68258,0,2789,South
1989,,,,3,AR,,,,,,0,,,,3/23/1939,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Mar,223.0,,,,0,0,,0,,,,,,,,,ATKINS,,3/23/1939,0,0,0,0,0,0,0,23,0,0,192.0,,,,FAILURE,"ATKINS, AR",,,,,3/23/2022,,,1939,,,PO,,,BIF,MERCHANTS & FARMERS BANK,,,,,,,,,,,,NM,1,,0,,,279,South
1990,6/1/1990,44547,DALLAS,,TX,I,6,,0,7/1/1999,0,2/1/1999,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,15488.0,,0,0,0,3/31/1990,,0,0,0,0,509156,,27306,30-Nov-22,138742,na,15468,,138742.0,860,0,860,0,0,,0,0,0,,,0,0,0,0,MISSION,1/31/2022,,0,0,0,0,0,0,0,,0,0,135221.0,PANNN,4217,103.14867,FAILURE,"MISSION, TX",126920.85811,354,,0,,6/1/1990,T,1990,,0,,,123501.09117,BIF,"NBC BANK-RIO GRANDE VALLEY, NA",0,2,,,TX,,0,0.0,,141812.23415,,N,1,1592,4217,135221,0,2790,South
1991,6/1/1990,19038,DALLAS,,TX,I,6,,296,4/1/1998,296,10/1/1997,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,19185.0,,296,296,296,3/31/1990,,296,296,296,296,293455,,27306,30-Nov-22,53811,na,7422,,53811.0,-3766,0,-3766,296,296,,296,296,296,,,296,296,296,296,BOERNE,1/31/2022,,296,296,296,296,296,296,523.1997,,778.04157,296,57099.0,PANNN,4213,28.67265,FAILURE,"BOERNE, TX",53504.13745,-43,,296,,6/1/1990,T,1990,,0,,,30710.90503,BIF,"NBC BANK-BOERNE, NATIONAL ASSOC",0,2,,,TX,,0,296.0,,52925.49107,,N,1,-9165,4213,57099,0,2791,South
1992,6/1/1990,8063,DALLAS,,TX,I,6,,0,4/1/1997,0,8/1/1995,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,19307.0,,0,0,0,3/31/1990,,0,0,0,0,485568,,27306,30-Nov-22,35133,na,6301,,35133.0,-1191,0,-1191,0,0,,0,0,0,,,0,0,0,0,UVALDE,1/31/2022,,0,0,0,0,0,0,0,,0,0,36165.0,PANNN,4220,-0.459,FAILURE,"UVALDE, TX",35954.15341,38,,0,,6/1/1990,T,1990,,0,,,33919.31629,BIF,"NBC BANK-UVALDE, NATIONAL ASSOC",0,2,,,TX,,0,0.0,,39844.47099,,N,1,-790,4220,36165,0,2792,South
1993,6/1/1990,98773,DALLAS,,TX,I,6,,115996,4/1/2000,115996,1/1/2000,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,20276.0,,115996,115996,115996,3/31/1990,,115996,115996,115996,115996,130550,,27306,30-Nov-22,186247,na,77320,,186247.0,-108747,0,-108747,115996,115996,,115996,115996,115996,,,115996,115996,115996,115996,HOUSTON,1/31/2022,,115996,116474,115996,116014,115996,115996,117351.7288,,116994.0079,117820,284619.0,PANNN,4215,6.57334,FAILURE,"HOUSTON, TX",275933.76986,-4671,,115996,,6/1/1990,T,1990,,0,,,93648.58229,BIF,"NBC BANK-HOUSTON, NATIONAL ASSOC",0,2,,,TX,,0,115996.0,,217389.6768,,N,1,-6691,4215,284619,0,2793,South
1994,6/1/1990,7457,DALLAS,,TX,I,6,,5786,6/1/1996,5786,11/1/1995,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,22404.0,,5786,5786,5786,3/31/1990,,5786,5786,5786,5786,158657,,27306,30-Nov-22,33805,na,6729,,33805.0,-8439,0,-8439,5786,5786,,5786,5786,5786,,,5786,5786,5786,5786,AUSTIN,1/31/2022,,5786,5786,5786,5786,5786,5786,6012.464,,5786.363,5786,41824.0,PANNN,4212,-38470.20841,FAILURE,"AUSTIN, TX",41905.48118,0,,5786,,6/1/1990,T,1990,,0,,,8744.63881,BIF,"NBC BANK-AUSTIN, NATIONAL ASSOC",0,2,,,TX,,0,5786.0,,40590.26021,,N,1,-21689,4212,41824,0,2794,South
1995,6/1/1990,9339,DALLAS,,TX,I,6,,4239,4/1/1998,4239,10/1/1997,NCNB TEXAS NATIONAL BANK,,6/1/1990,PA,N,,,22685.0,,4239,4239,4239,3/31/1990,,4239,4239,4239,4239,987857,,27306,30-Nov-22,26011,na,4952,,26011.0,-4933,0,-4933,4239,4239,,4239,4239,4239,,,4239,4239,4239,4239,KERRVILLE,1/31/2022,,4239,4239,4239,4239,4239,4239,3318.8153,,4364.09885,4239,30750.0,PANNN,4216,3.39381,FAILURE,"KERRVILLE, TX",34516.00438,377,,4239,,6/1/1990,T,1990,,0,,,10080.69627,BIF,"NBC BANK-KERRVILLE, NATIONAL ASSOC",0,2,,,TX,,0,4239.0,,32594.72713,,N,1,-15096,4216,30750,0,2795,South
1996,5/3/1991,446690,NONE,,MD,I,6,293339,176938,6/1/2004,176938,1/1/2001,BRANCH SALE,PO,6/1/1990,IDT,SB,,33020,28419.0,8820,191974,191971,191979,3/31/1990,,193153,193150,193028,193028,589774,,,30-Nov-22,720116,na,118730,,720116.0,-8717,,-8717,193531,193262,,193223,176938,176938,291907,,176938,176938,176938,176938,ANNAPOLIS,1/31/2022,,176938,194905,176938,194697,176938,176938,198206.5883,,197245.0301,197245,618270.0,PONNN,7287,-67.48971,FAILURE,"ANNAPOLIS, MD",431899.08827,342,6/1/1990,176938,,5/3/1991,T,1990,1557,0,,8204,35242.40636,RTC,FIRST ANNAPOLIS SAVINGS,0,2,,6/1/1990,NA,,0,176938.0,,600320.64676,,SB,2,0,7287,618270,,2796,South
1997,7/12/1991,65187,NONE,,TX,I,6,21472,15755,5/1/1995,15755,,PAYOUT,,6/1/1990,PO,SL,,33081,28848.0,8835,17157,17157,17158,3/31/1990,,17317,17314,17297,17297,178776,,,30-Nov-22,104774,na,7321,,104774.0,-1848,,-1848,17355,17331,,17326,15755,15755,21472,,15755,15755,15755,15755,WEATHERFORD,1/31/2022,,15755,17441,15755,17407,15755,15755,17319.3104,,17622.7483,17623,93295.0,PONNN,7355,117.52313,FAILURE,"WEATHERFORD, TX",77650.59227,50,6/1/1990,15755,,7/12/1991,,1990,2482,0,,8221,0,RTC,MUTUAL S & LA,0,2,,6/1/1990,NA,,0,15755.0,,72458.16107,,SL,2,0,7355,93295,,2797,South
1998,5/17/1991,11466,LOS ANGELES,,CA,I,6,6358,3127,1/1/1994,3127,,"SUN SB, FSB",,6/1/1990,PA,SL,,33080,31671.0,8834,4733,4732,4733,3/31/1990,,4810,4808,4800,4800,446475,,33114,30-Nov-22,57943,na,2187,,57943.0,15,,15,4828,4817,,4814,3127,3127,6246,,3127,3127,3127,3127,SAN FRANCISCO,1/31/2022,,3127,4870,3127,4854,3127,3127,4931.9562,,4957.96529,4958,53942.0,PANNN,7292,30.28169,FAILURE,"SAN FRANCISCO, CA",32872.80439,7834,6/1/1990,3127,,5/17/1991,,1990,7325,0,,8815,30653.46627,RTC,TIME FS & LA,0,2,,6/1/1990,CA,,0,3127.0,,36471.83021,,SL,2,0,7292,53942,,2798,West
1999,6/7/1991,155221,DEERFIELD BEACH,,FL,I,6,81126,64122,8/1/1999,64122,5/1/1999,"J. P. MORGAN FL, FSB",,6/1/1990,PA,SL,,33019,32315.0,8133,70363,70362,70365,3/31/1990,,70773,70764,70722,70722,781578,,33430,30-Nov-22,282574,na,34146,,282574.0,-1067,,-1067,70871,70809,,70797,64122,64122,80893,,64122,64122,64122,64122,DEERFIELD BEACH,1/31/2022,,64122,71599,64122,71004,64122,64122,78141.8319,,76412.91447,76413,244856.0,PANNN,7315,-70.55599,FAILURE,"DEERFIELD BEACH, FL",184373.0221,635,6/1/1990,64122,,6/7/1991,T,1990,8821,0,,8843,8117.30447,RTC,INVESTORS OF FLORIDA,0,2,,6/1/1990,FL,,0,64122.0,,196990.01346,,SL,2,-140,7315,244856,,2799,South
2000,,,,2,TN,,,,,,0,,,,2/1/1936,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Feb,14.0,,,,0,0,,0,,,,,,,,,ADAMS,,2/1/1936,0,0,0,0,0,0,0,1,0,0,5.0,,,,FAILURE,"ADAMS, TN",,,,,2/1/2022,,,1936,,,PO,,,BIF,FARMERS & MERCHANTS BANK,,,,,,,,,,,,NM,1,,0,,,28,South
2001,,,,4,OK,,,,,,0,,,,4/6/1939,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Apr,132.0,,,,0,0,,0,,,,,,,,,AMORITA,,4/6/1939,0,0,0,0,0,0,0,6,0,0,117.0,,,,FAILURE,"AMORITA, OK",,,,,4/6/2022,,,1939,,,PO,,,BIF,BANK OF AMORITA,,,,,,,,,,,,NM,1,,0,,,280,South
2002,6/21/1991,18319,PALM BEACH,,FL,I,6,8133,7549,7/1/1995,7549,,U.S. TRUST CO. OF FLORIDA S,,6/1/1990,PA,SL,,33079,32323.0,8144,8786,8786,8786,3/31/1990,,8837,8836,8831,8831,220871,,33447,30-Nov-22,42727,na,2869,,42727.0,-1253,,-1253,8849,8842,,8840,7549,7549,7926,,7549,7549,7549,7549,SUNRISE,1/31/2022,,7549,8877,7549,8866,7549,7549,8994.5655,,8934.61243,8935,36325.0,PANNN,7333,-0.1213,FAILURE,"SUNRISE, FL",22358.37503,29,6/1/1990,7549,,6/21/1991,,1990,8845,0,,8885,1141.04265,RTC,GREAT LIFE FSA,0,2,,6/1/1990,FL,,0,7549.0,,22299.50559,,SL,2,0,7333,36325,,2800,South
2003,6/7/1990,10206,PFLUGERVILLE,,TX,I,6,,11665,12/1/1999,11665,9/1/1999,HIBERNIA NATIONAL BANK IN T,,6/7/1990,PA,NM,,,20240.0,,11665,11665,11665,3/31/1990,,11665,11665,11665,11665,698050,,27569,30-Nov-22,35194,na,12673,,35194.0,-807,0,-807,11665,11665,,11665,11665,11665,,,11665,11665,11665,11665,HOUSTON,1/31/2022,,11665,11798,11665,11665,11665,11665,11826.5968,,11626.14364,11888,35824.0,PASNN,4224,-2541.94754,FAILURE,"HOUSTON, TX",32365.11662,-283,,11665,,6/7/1990,T,1990,,0,,,18852.29333,BIF,RICHMARK BANK,0,2,,,TX,,0,11665.0,,32957.56792,,NM,1,442,4224,35824,0,2801,South
2004,6/7/1990,64,DECATUR,,TX,I,6,,0,4/1/1997,0,3/1/1995,FIRST NATIONAL BANK IN DECA,,6/7/1990,PA,N,,,24496.0,,0,0,0,3/31/1990,,0,0,0,0,466156,,3168,30-Nov-22,11718,na,12,,11718.0,-130,0,-130,0,0,,0,0,0,,,0,0,0,0,FORT WORTH,1/31/2022,,0,0,0,0,0,0,0,,0,0,11705.0,TANNN,4221,-0.001,FAILURE,"FORT WORTH, TX",11089.25585,0,,0,,6/7/1990,T,1990,,0,,,11276.98146,BIF,HULEN NATIONAL BANK,0,2,,,TX,,0,0.0,,11352.86837,,N,1,0,4221,11705,0,2802,South
2005,6/7/1990,59588,EL PASO,,TX,I,6,,6309,8/1/1999,6309,10/1/1998,TEXAS COMMERCE BANK - EL PA,,6/7/1990,PA,N,,,24724.0,,6309,6309,6309,3/31/1990,,6309,6309,6309,6309,611152,,3186,30-Nov-22,131825,na,24288,,131825.0,-1021,0,-1021,6309,6309,,6309,6309,6309,,,6309,6309,6309,6309,EL PASO,1/31/2022,,6309,6309,6309,6309,6309,6309,7281.5227,,6672.35916,6350,131684.0,PANNN,4223,3969.43064,FAILURE,"EL PASO, TX",92633.95143,0,,6309,,6/7/1990,T,1990,,0,,,18891.26638,BIF,TEXAS NATIONAL BANK,0,2,,,TX,,0,6309.0,,101249.70577,,N,1,1510,4223,131684,0,2803,South
2006,6/7/1990,3085,VALLEY MILLS,,TX,I,6,,1625,5/1/1995,1625,9/1/1993,FIRST NATIONAL BANK IN VALL,,6/7/1990,PA,N,,,25300.0,,1625,1625,1625,3/31/1990,,1625,1625,1625,1625,942753,,5564,30-Nov-22,12139,na,1704,,12139.0,-134,0,-134,1625,1625,,1625,1625,1625,,,1625,1625,1625,1625,CLIFTON,1/31/2022,,1625,1625,1625,1625,1625,1625,1624.7376,,1624.738,1625,12217.0,PANNN,4222,-381.67316,FAILURE,"CLIFTON, TX",10879.37103,0,,1625,,6/7/1990,T,1990,,0,,,9658.34391,BIF,CLIFTON NATIONAL BANK,0,2,,,TX,,0,1625.0,,10839.76273,,N,1,-487,4222,12217,0,2804,South
2007,6/8/1990,36210,LOS ANGELES,,CA,I,6,,3354,8/1/1996,3354,12/1/1995,WESTERN BANK,,6/8/1990,PA,NM,,,23795.0,,3354,3354,3354,3/31/1990,,3354,3354,3354,3354,925167,,21189,30-Nov-22,62435,na,5858,,62435.0,1104,0,1104,3354,3354,,3354,3354,3354,,,3354,3354,3354,3354,BEVERLY HILLS,1/31/2022,,3354,3354,3354,3354,3354,3354,3745.2316,,3353.63,3354,60994.0,PASNN,4225,1125.38322,FAILURE,"BEVERLY HILLS, CA",51949.67253,0,,3354,,6/8/1990,T,1990,,0,,,11008.86529,BIF,THE MERCHANTS BANK OF CALIFORNIA,0,2,,,CA,,0,3354.0,,52500.96477,,NM,1,-955,4225,60994,0,2805,West
2008,12/14/1990,27307,NONE,,IN,I,6,8983,8121,9/1/1994,8121,,BRANCH SALE,,6/8/1990,PA,SB,,33077,28716.0,8863,9862,9861,9862,3/31/1990,,9964,9962,9952,9952,504571,,13815,30-Nov-22,64666,na,3073,,64666.0,1007,,1007,9989,9973,,9970,8121,8121,8385,,8121,8121,8121,8121,DELPHI,1/31/2022,,8121,10044,8121,10022,8121,8121,10048.1151,,10160.83647,10161,58653.0,PANNN,7257,-0.01506,FAILURE,"DELPHI, IN",49845.63426,3611,6/8/1990,8121,,12/14/1990,,1990,2211,0,,8887,22747.4911,RTC,HOMETOWN SAVINGS BANK FSB,0,2,,6/8/1990,NA,,0,8121.0,,49516.26029,,SB,2,0,7257,58653,,2806,Midwest
2009,11/9/1990,86109,NONE,,MA,I,6,95318,139459,11/1/2004,139459,9/1/2004,BRANCH SALE,PO,6/8/1990,IDT,SB,,33078,30390.0,8871,144923,144922,144925,3/31/1990,,146536,145361,145316,145316,327172,,17660,30-Nov-22,235780,na,116260,,235780.0,-11696,,-11696,146587,147352,,146457,139459,139459,94118,,139459,139459,139459,139459,WORCESTER,1/31/2022,,139459,145199,139459,145243,139459,139459,151575.9915,,151656.3801,151656,243512.0,DTNNN,7212,-0.00117,FAILURE,"WORCESTER, MA",217782.2524,2662,6/8/1990,139459,,11/9/1990,T,1990,5269,0,,8665,8443.18038,RTC,HOME FEDERAL,0,2,,6/8/1990,NA,,0,139459.0,,208151.06334,,SB,2,0,7212,243512,,2807,Northeast
2010,5/10/1991,63099,NONE,,TX,I,6,26254,14543,6/1/2002,14543,4/1/2002,PAYOUT,,6/8/1990,PO,SL,,33076,30770.0,8884,17515,17514,17515,3/31/1990,,17652,17649,17635,17635,557371,,,30-Nov-22,103645,na,5890,,103645.0,-890,,-890,17640,17656,,17660,14543,14543,26254,,14543,14543,14543,14543,MIDLAND,1/31/2022,,14543,17753,14543,17691,14543,14543,18492.3343,,18214.06089,18214,93539.0,PONNN,7288,-0.70953,FAILURE,"MIDLAND, TX",77463.4598,0,6/8/1990,14543,,5/10/1991,T,1990,5893,0,,8285,0,RTC,FIRST BANKERS TRUST,0,2,,6/8/1990,NA,,0,14543.0,,68988.84983,,SL,2,0,7288,93539,,2808,South
2011,6/14/1990,24271,DENVER,,CO,I,6,,13507,4/1/1997,13507,8/1/1996,OMNIBANK SOUTHEAST,,6/14/1990,PA,N,,,3012.0,,13507,13507,13507,3/31/1990,,13507,13507,13507,13507,239453,,22100,30-Nov-22,58350,na,21063,,58350.0,-7280,0,-7280,13507,13507,,13507,13507,13507,,,13507,13507,13507,13507,DENVER,1/31/2022,,13507,13507,13507,13507,13507,13507,13561.0544,,13506.18721,13507,65127.0,PANNN,4230,63.3,FAILURE,"DENVER, CO",60507.76905,-353,,13507,,6/14/1990,T,1990,,0,,,38563.23736,BIF,NATIONAL CITY BANK OF DENVER,0,2,,,CO,,0,13507.0,,60852.51482,,N,1,7214,4230,65127,0,2809,West
2012,,,,4,NJ,,,,,,0,,,,4/8/1939,P&A,N,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Apr,,,,,0,0,,0,,,,,,,,,PLAINFIELD,,4/8/1939,0,0,0,0,0,0,0,8,0,0,4080.0,,,,FAILURE,"PLAINFIELD, NJ",,,,,4/8/2022,,,1939,,,P&A,,,BIF,THE FIRST NATIONAL BANK OF PLAINFIELD,,,,,,,,,,,,N,1,,0,,,281,Northeast
2013,6/14/1990,10859,MIDWEST CITY,,OK,I,6,,6995,5/1/1997,6995,9/1/1996,FIRST NATIONAL BANK OF MIDW,,6/14/1990,PA,N,,,21187.0,,6995,6995,6995,3/31/1990,,6995,6995,6995,6995,165954,,16127,30-Nov-22,43160,na,7986,,43160.0,-601,0,-601,6995,6995,,6995,6995,6995,,,6995,6995,6995,6995,DEL CITY,1/31/2022,,6995,6995,6995,6995,6995,6995,6650.3302,,6842.5606,6995,39583.0,PANNN,4229,3.14024,FAILURE,"DEL CITY, OK",33621.69711,0,,6995,,6/14/1990,T,1990,,0,,,33247.11708,BIF,EXCHANGE NATIONAL BANK OF DEL CITY,0,2,,,OK,,0,6995.0,,39962.0155,,N,1,159,4229,39583,0,2810,South
2014,6/14/1990,109,OZONA,,TX,I,6,,3836,12/1/1994,3836,7/1/1993,OZONA NATIONAL BANK,,6/14/1990,PA,NM,,,21476.0,,3836,3836,3836,3/31/1990,,3836,3836,3836,3836,213565,,3376,30-Nov-22,23282,na,410,,23282.0,-1078,0,-1078,3836,3836,,3836,3836,3836,,,3836,3836,3836,3836,WIMBERLEY,1/31/2022,,3836,3836,3836,3836,3836,3836,3836.2638,,3836.264,3836,24293.0,TASNN,4227,1.10164,FAILURE,"WIMBERLEY, TX",23272.1206,304,,3836,,6/14/1990,T,1990,,0,,,22740.45496,BIF,THE WIMBERLEY BANK,0,2,,,TX,,0,3836.0,,22873.45496,,NM,1,-47,4227,24293,0,2811,South
